nbjet,njjet,ptb1,ptb2,pta1,pta2,ptaa,etab1,etab2,etaa1,etaa2,etaaa,mbb,maa,mb1h,mbbh,met,ht,drbamin,drba1,dphiba1,dphibb,class,weight
2,0,128.743,32.7481,149.983,59.0403,179.954,0.851413,0.892549,1.15384,1.87305,1.54287,31.3666,126.841,353.315,391.886,23.4094,442.197,2.29529,2.56121,2.54329,0.463685,3,-1.0783e-09
1,0,73.5177,0,62.493,42.1557,102.689,0.614317,0,2.936,0.932522,2.51733,8.30578,122.582,290.228,290.228,5.48341,228.401,2.88762,3.88245,3.11179,0.833779,3,-1.0783e-09
1,0,47.334,0,70.4416,47.239,77.1515,-1.39975,0,0.903874,-0.515551,0.579496,8.51384,125.717,251.007,251.007,8.08509,242.628,1.05197,3.18011,2.19235,3.03377,3,-1.0783e-09
1,0,60.8671,0,62.1807,54.9144,40.4094,-1.19286,0,-0.0769742,0.977629,1.15642,9.23697,127.441,252.546,252.546,3.00301,249.59,2.25271,2.25271,1.95691,0.366752,3,-1.07831e-09
1,0,67.7156,0,51.549,42.063,76.4779,-0.57505,0,1.73731,-0.264231,1.30518,10.0362,122.135,259.21,259.21,9.84473,228.266,1.77698,3.48602,2.6087,2.08812,3,1.07831e-09
1,0,38.68,0,86.9136,60.5074,79.8313,-2.83958,0,-1.44984,-1.09985,-1.88127,3.20761,126.533,224.228,224.228,36.1391,206.096,2.02534,2.76734,2.39308,0.140221,3,-1.0783e-09
1,0,59.0476,0,107.648,40.8447,86.3078,-1.30513,0,-0.930244,-0.516513,-1.24391,7.56103,123.954,212.49,212.49,12.8608,248.167,1.21266,3.14018,3.11772,1.97046,3,-1.07831e-09
1,0,84.7732,0,120.206,70.2459,158.643,1.37281,0,0.879417,0.12566,0.741551,10.2876,127.017,297.634,297.634,11.6946,364.886,0.140388,2.81231,2.76869,2.23065,3,-1.07831e-09
1,0,32.1466,0,66.8353,40.2276,43.8196,0.553409,0,-0.218941,-1.70523,-1.74614,3.31016,129.069,194.153,194.153,9.82161,163.243,2.00025,2.63353,2.51773,0.263071,3,-1.07831e-09
1,0,39.4921,0,90.2346,32.8212,57.5372,1.02577,0,0.781484,1.87926,1.87341,5.97972,125.596,177.088,177.088,10.2319,223.223,2.1549,3.02549,3.01561,0.997872,3,1.07831e-09
1,0,32.9824,0,102.749,26.0885,108.624,-1.63685,0,-0.920132,-2.6908,-1.73997,3.49713,125.071,179.463,179.463,31.5592,257.495,2.24723,2.24723,2.12988,0.855063,3,-1.0783e-09
1,0,46.5577,0,109.334,37.058,79.4253,2.87479,0,2.09705,1.59512,2.58921,8.4828,127.141,209.053,209.053,10.3953,263.967,1.40252,3.18722,3.09088,2.91653,3,-1.07831e-09
1,0,33.4018,0,75.4178,42.1417,47.72,-2.51943,0,-1.83517,-2.79037,-3.17895,5.1801,121.12,162.936,162.936,11.5252,226.305,1.7941,2.09915,1.98449,2.6484,3,1.0783e-09
1,0,35.8456,0,79.8279,57.1417,50.9327,0.366981,0,1.33006,1.45683,2.31891,0,127.436,187.601,187.601,38.2164,257.171,1.62864,2.36276,2.15757,1.21768,3,-1.07831e-09
1,0,36.2202,0,72.3094,59.3765,53.7381,-1.17851,0,-1.5525,-1.00189,-2.17338,4.3339,125.651,170.806,170.806,13.4468,199.851,1.21696,2.78147,2.75621,1.51123,3,1.07831e-09
1,0,32.6971,0,86.4977,35.5964,68.7116,-1.22011,0,2.92135,1.66385,3.25732,1.02618,125.423,461.307,461.307,7.82527,322.372,2.21503,4.21206,0.767925,1.76936,3,-1.07831e-09
1,0,36.9824,0,60.1772,53.6141,8.63762,-2.81195,0,0.115785,0.862123,2.62234,3.31232,121.474,366.224,366.224,12.2495,214.688,1.07983,3.16119,1.19227,1.2002,3,-1.0783e-09
1,0,42.6832,0,67.6346,52.7492,18.206,-2.44461,0,-0.339949,-0.780867,-2.04168,4.96632,121.925,228.683,228.683,11.8188,203.801,1.29254,3.53264,2.83724,1.59021,3,-1.07831e-09
1,0,36.1243,0,66.9448,41.3412,103.822,0.223243,0,-0.137886,1.83992,0.972174,5.42759,125.681,190.82,190.82,15.5857,265.906,2.8291,2.8291,2.80596,1.53192,3,1.0783e-09
1,0,47.4415,0,75.9832,51.5011,65.5436,0.502539,0,1.04475,0.243945,1.26865,4.87239,120.842,184.74,184.74,11.8983,239.273,0.511592,2.67895,2.62351,1.9827,3,1.0783e-09
1,0,35.496,0,65.2174,55.1019,22.8586,0.326881,0,-0.259981,-0.341664,-1.24359,6.7435e-07,118.229,151.044,151.044,36.2089,225.515,0.660493,1.55116,1.43586,2.04303,3,-1.07831e-09
1,0,30.3794,0,64.7525,35.9671,55.4892,-2.28518,0,-1.18159,0.476237,-1.13935,5.95111,122.774,205.963,205.963,2.74838,194.192,1.91592,2.64644,2.40535,0.0919242,3,-1.07831e-09
1,0,35.1991,0,62.5622,37.9778,26.726,0.873212,0,0.106422,-1.40334,-1.63478,7.0972,126.174,192.151,192.151,7.00804,152.358,1.40461,2.89373,2.79028,0.507133,3,-1.07831e-09
1,0,42.7928,0,125.651,33.469,99.0478,2.11187,0,2.10701,2.20779,2.59445,7.37536,124.706,194.406,194.406,10.5997,293.642,0.583419,3.1324,3.13239,1.34296,3,-1.0783e-09
1,0,47.2942,0,108.43,37.2058,80.5886,1.54102,0,0.898811,0.830661,1.35432,6.07172,121.384,198.028,198.028,11.6988,241.582,0.961483,2.76445,2.68882,3.03027,3,-1.0783e-09
1,1,103.057,0,135.019,78.1635,187.971,-0.653976,0,0.578381,-0.176528,0.357549,7.55054,128.137,352.14,352.14,28.31,441.332,2.23175,3.25768,3.01559,0.860084,3,1.07831e-09
1,0,47.8334,0,96.2981,42.3665,62.7509,-0.733538,0,1.57821,1.81101,2.41848,3.06972,124.548,307.388,307.388,8.12491,301.332,2.08651,3.68198,2.8658,0.252769,3,1.07831e-09
1,0,67.8986,0,102.293,32.6959,69.6487,0.479306,0,-0.396449,-0.73952,-0.865243,5.96982,117.339,225.672,225.672,10.3717,331.264,1.18806,3.07477,2.94742,2.21581,3,-1.0783e-09
1,0,50.8312,0,92.2745,57.9455,94.9704,-0.0279839,0,-0.301345,0.270069,-0.130084,5.16122,123.857,201.909,201.909,49.4733,260.246,0.47353,2.74268,2.72903,2.36376,3,-1.07831e-09
1,0,47.8993,0,81.9857,51.0772,31.0881,-2.78353,0,-0.279514,-0.146876,-0.873541,7.17287,129.665,320.047,320.047,12.1718,211.074,1.00072,3.85327,2.92875,1.15115,3,-1.07831e-09
1,0,37.2188,0,42.4541,32.1417,57.5967,0.541301,0,-2.07981,0.408699,-1.7082,4.25976,126.748,209.79,209.79,26.1396,174.719,0.449893,4.0908,3.14077,1.56109,3,-1.07831e-09
1,0,38.6865,0,57.5965,44.349,38.9068,1.13576,0,-1.68142,-0.151136,-2.0977,6.86466,126.977,251.769,251.769,6.01561,176.938,1.79742,3.52014,2.11067,0.0194975,3,-1.07831e-09
1,0,33.1553,0,96.109,33.4472,62.8372,1.12606,0,-0.00593034,0.55655,0.298262,5.44045,117.815,176.698,176.698,5.91454,227.091,0.657281,2.95602,2.73069,2.50548,3,-1.07831e-09
1,0,31.8453,0,62.8397,31.4812,43.6987,-2.33506,0,1.43561,-0.397899,1.66786,5.46931,125.388,335.187,335.187,6.58122,216.642,1.43987,4.39022,2.24857,2.35913,3,-1.07831e-09
1,0,47.488,0,109.082,36.4542,88.2382,1.08486,0,0.418309,1.22387,0.999207,4.62408,126.956,201.37,201.37,4.34355,296.057,0.882376,3.1586,3.08747,1.43195,3,-1.07831e-09
1,0,74.5694,0,64.0098,51.0535,73.1988,0.278458,0,0.879419,-0.444709,0.526843,5.97573,120.411,215.436,215.436,13.1424,266.326,2.31973,2.31973,2.24053,1.69123,3,-1.07831e-09
1,0,70.352,0,68.5747,32.2894,97.412,-1.2322,0,-0.76958,-2.93067,-2.01767,3.06455,125.427,229.975,229.975,10.0685,253.941,2.01701,3.12964,3.09526,1.23084,3,-1.0783e-09
1,1,63.6897,0,105.018,30.5558,78.377,-1.62955,0,-0.546222,0.47749,-0.547718,7.27916,126.112,249.548,249.548,29.3832,314.625,0.924743,2.87748,2.66577,2.87124,3,1.07831e-09
1,0,40.8039,0,52.1032,46.6727,69.0874,1.56752,0,-0.299664,1.50833,1.0302,4.66064,123.888,196.616,196.616,20.4079,260.892,0.799824,2.79575,2.08083,2.8224,3,-1.07831e-09
1,0,38.1911,0,83.8636,50.6947,52.3835,1.98741,0,1.6903,1.9069,2.69615,2.76062,124.748,172.926,172.926,1.78648,219.229,2.49022,2.18725,2.16698,0.00537191,3,-1.0783e-09
1,0,34.5525,0,148.133,29.4514,119.208,-2.64571,0,0.0164137,-0.346996,-0.0670115,3.85679,133.821,328.975,328.975,12.1892,322.788,1.01499,3.59244,2.41221,1.85298,3,-1.0783e-09
2,0,91.2583,52.7836,59.6452,47.5524,19.2252,-1.68092,0.229427,1.0393,-0.0688687,2.0105,207.621,122.377,352.403,423.137,8.57381,282.13,0.969514,3.70925,2.52169,3.05466,3,1.0783e-09
1,0,46.6904,0,100.972,39.1698,62.0669,1.96834,0,1.22706,0.795739,1.84749,5.59038,128.587,200.667,200.667,31.0442,276.596,1.22861,2.78423,2.68373,2.89666,3,1.0783e-09
1,0,30.6202,0,45.7477,33.3517,33.2052,-2.33527,0,-0.523955,-2.66792,-2.77116,6.47431,123.698,168.018,168.018,3.51624,138.306,2.07636,2.62699,1.90269,0.648517,3,1.0783e-09
1,0,35.7074,0,75.8419,49.0701,27.1794,1.64364,0,0.967914,0.694477,2.20932,4.25124,123.062,170.093,170.093,5.91944,198.684,1.30928,2.74816,2.66379,1.6646,3,-1.07831e-09
1,0,61.5745,0,85.4643,25.0235,73.3069,1.68398,0,1.68638,-0.117438,1.81832,3.25728,126.079,212.21,212.21,8.90673,213.356,0.272888,2.94762,2.94762,0.87784,3,-1.07831e-09
1,0,86.1188,0,164.308,26.1684,167.794,-0.670121,0,0.78596,-0.495114,0.709821,6.96814,127.289,336.975,336.975,47.1589,331.997,0.695898,3.197,2.84616,1.4322,3,-1.0783e-09
1,0,43.6291,0,66.6147,59.8013,106.117,-0.0661816,0,1.87829,0.398549,1.54449,2.78697,123.107,225.822,225.822,14.5457,266.526,1.94481,3.23541,2.58591,0.642725,3,-1.07831e-09
1,0,59.8404,0,79.1954,38.1824,49.5536,-0.217811,0,0.121928,1.46686,1.33914,4.89975,132.92,214.614,214.614,5.85403,193.026,0.199638,3.14266,3.12424,3.00087,3,-1.0783e-09
1,0,30.9861,0,64.1833,46.2868,19.8638,-2.37129,0,-0.36891,0.587986,0.22921,1.85695,121.422,242.058,242.058,3.46467,193.048,1.61638,3.06553,2.32119,0.526949,3,-1.0783e-09
1,0,31.4796,0,61.8801,53.9247,39.6768,-0.825493,0,0.0492446,-0.95737,-1.15667,3.9331,124.551,163.919,163.919,10.6529,162.406,1.29132,2.56484,2.41106,0.550248,3,-1.07831e-09
1,0,34.5244,0,58.641,49.8394,21.4208,-2.0639,0,-0.853203,0.312853,-1.39321,3.23915,125.516,207.173,207.173,27.1407,201.284,1.84634,1.84634,1.39398,0.959583,3,-1.0783e-09
2,0,119.291,40.8335,179.024,24.8778,164.344,2.95035,-1.50345,-0.0969644,-0.397406,-0.166771,646.491,122.36,765.475,1017.23,59.33,514.943,1.41857,4.15979,2.83156,1.46053,3,-1.0783e-09
1,0,70.2498,0,129.947,26.7124,116.562,-0.948064,0,1.55163,0.49876,1.695,7.68943,123.176,389.581,389.581,9.22694,323.176,0.504293,3.99394,3.11498,1.00234,3,-1.0783e-09
1,0,34.6382,0,43.9076,39.5233,9.89166,2.11051,0,2.06573,0.248538,3.59728,5.54141,119.81,160.674,160.674,13.889,163.263,0.456834,0.951522,0.950467,1.59456,3,-1.07831e-09
1,0,79.8471,0,105.667,21.2217,115.037,-1.28585,0,0.239068,-1.87189,-0.356144,8.78902,131.027,283.315,283.315,14.6681,260.301,0.69809,3.38755,3.02492,2.60239,3,-1.0783e-09
1,0,81.1656,0,113.59,54.4223,149.769,0.439888,0,0.382289,1.58383,0.980441,5.0093,125.892,271.151,271.151,5.91873,333.769,2.63033,2.63033,2.6297,1.08552,3,1.07831e-09
1,0,65.8626,0,108.709,39.8522,84.2375,-1.60207,0,0.456742,-0.0313425,0.564797,7.10638,126.599,312.005,312.005,15.5618,240.794,0.486433,3.39573,2.70042,1.68164,3,-1.0783e-09
1,0,31.6444,0,77.5832,31.7922,55.0789,-0.158011,0,-0.872062,0.702531,-0.84586,3.31251,128.13,170.227,170.227,10.4731,213.545,0.925362,2.95288,2.86524,2.55572,3,-1.07831e-09
1,0,101.921,0,79.8146,78.9124,97.0717,2.3886,0,0.314664,-0.00771307,0.254005,5.29556,128.186,433.896,433.896,13.0475,340.25,1.45434,3.46372,2.7742,1.3543,3,-1.07831e-09
1,0,55.2052,0,104.72,44.3318,97.5835,2.22636,0,1.09814,1.90909,1.79571,9.05808,126.166,227.342,227.342,15.6022,264.857,1.94781,2.82493,2.58985,1.36014,3,-1.0783e-09
1,0,43.3144,0,87.0363,45.2926,43.211,1.1269,0,-1.22999,-0.965366,-2.17126,6.87499,126.18,274.934,274.934,10.0875,198.771,1.35914,3.36114,2.39632,1.88006,3,-1.0783e-09
1,0,38.5513,0,63.1399,39.2582,36.8463,0.272251,0,1.83959,0.313376,2.42307,4.20339,126.937,184.39,184.39,9.78762,171.999,1.62001,3.36722,2.98021,2.32211,3,-1.07831e-09
1,0,30.8508,0,68.1507,28.3059,41.9504,-0.824741,0,-1.34101,0.498592,-1.66281,3.56786,127.02,164.466,164.466,0.275716,151.489,1.47375,2.84019,2.79287,2.81614,3,1.07831e-09
1,0,36.0777,0,95.3146,26.7362,72.5163,1.765,0,2.11931,0.819627,2.44633,4.90732,120.762,173.493,173.493,24.9363,190.161,1.17471,2.93705,2.9156,1.84405,3,-1.07831e-09
1,0,78.1194,0,165.302,26.1164,146.998,1.08334,0,0.391625,0.757587,0.568465,10.2122,124.969,273.24,273.24,19.9611,337.188,1.59847,3.08281,3.0042,0.808773,3,-1.07831e-09
1,0,87.423,0,128.422,57.0836,144.237,-0.7295,0,-1.01136,-1.47124,-1.38784,6.10698,123.231,276.925,276.925,20.8746,352.901,1.47595,2.67523,2.66034,2.00619,3,1.0783e-09
1,0,30.5697,0,64.0665,54.1697,81.2976,-2.234,0,-2.33916,-0.966909,-2.27213,6.70964,122.465,171.25,171.25,8.74783,248.443,1.70316,3.09443,3.09264,2.9599,3,-1.07831e-09
1,0,84.8108,0,70.8279,67.555,95.1746,0.798059,0,0.560062,-0.456845,0.103075,5.36644,124.422,256.173,256.173,15.2339,279.494,2.22846,2.22846,2.21572,0.688795,3,-1.07831e-09
1,0,41.1701,0,92.7141,33.4964,82.2199,2.74036,0,0.544862,1.86401,1.41071,6.98277,124.112,245.365,245.365,26.1352,215.22,1.91271,3.76909,3.06363,0.567658,3,-1.0783e-09
1,0,68.1562,0,113.566,49.9531,106.478,0.513143,0,0.886564,0.99701,1.26142,12.6262,124.38,233.418,233.418,15.1117,341.227,1.52039,2.92946,2.90556,0.877666,3,1.07831e-09
1,0,31.5472,0,64.4864,59.4571,32.914,-0.28589,0,1.23155,1.66166,2.73308,2.26194,122.47,200.552,200.552,11.7961,193.861,1.70326,2.33362,1.77289,2.27441,3,-1.0783e-09
1,0,44.1347,0,65.1543,33.8995,62.9581,1.32152,0,-0.120498,1.72519,1.10161,7.25,125.562,193.616,193.616,9.71428,170.989,1.72738,2.84506,2.45254,1.84311,3,-1.0783e-09
1,1,49.6339,0,92.4634,56.3794,75.6098,0.392421,0,-0.427866,-0.389958,-0.761724,3.60614,128.237,206.173,206.173,4.84526,336.901,0.599245,2.05133,1.88018,1.76269,3,1.0783e-09
1,1,92.109,0,89.9717,50.4973,129.767,0.728078,0,0.862727,2.36833,1.73109,3.933,123.652,283.385,283.385,6.03836,298.565,2.63812,2.63812,2.63468,1.7296,3,-1.0783e-09
1,0,34.9473,0,70.7619,56.708,23.893,-1.30338,0,1.65518,2.09874,3.52727,6.93908,128.375,354.704,354.704,11.264,225.531,1.69498,3.90853,2.55413,2.18898,3,-1.0783e-09
1,0,36.0612,0,76.8252,57.272,56.2892,-0.0340422,0,-0.0671415,-0.266284,-0.358146,3.88982,122.428,169.982,169.982,8.47267,292.55,1.75062,2.22509,2.22485,0.437113,3,-1.0783e-09
1,0,30.9394,0,90.9394,53.5311,80.9068,0.00601544,0,1.56392,2.06595,2.33886,2.77467,124.815,218.665,218.665,42.6901,200.732,2.64623,3.07858,2.65529,0.08738,3,-1.07831e-09
1,0,45.395,0,50.1724,48.5747,10.4176,1.99347,0,-0.0812814,-1.51037,-3.04055,5.63286,124.606,328.866,328.866,37.1524,328.362,2.40449,2.40449,1.21531,2.19818,3,-1.07831e-09
1,0,73.7439,0,165.084,59.9482,193.69,0.152011,0,-0.652889,-1.17724,-0.917257,7.51194,126.125,308.713,308.713,17.2879,428.248,1.9899,2.94399,2.83182,0.952073,3,1.0783e-09
1,0,80.1762,0,126.866,25.33,101.739,-1.49656,0,1.31986,0.740412,1.59735,9.22787,117.994,466.402,466.402,15.0096,307.421,1.47402,3.81599,2.5748,0.820939,3,-1.0783e-09
1,0,58.0488,0,53.94,46.8761,76.241,0.55848,0,-0.396822,1.53558,0.932259,7.55758,130.852,207.822,207.822,7.63546,241.72,2.18466,2.32693,2.12179,1.17667,3,-1.0783e-09
1,0,32.0577,0,54.4917,36.9982,17.6173,0.351114,0,-0.648008,1.00726,0.337603,3.12182,122.337,156.3,156.3,37.4006,179.211,1.69694,3.20938,3.0499,1.5038,3,1.0783e-09
1,0,52.7273,0,85.7849,44.3594,67.2718,0.544169,0,-0.616961,0.266414,-0.61947,7.30321,124.819,208.652,208.652,0.694129,252.48,0.266688,2.95223,2.7143,1.30334,3,-1.07831e-09
1,0,35.5683,0,62.4056,45.4958,21.8272,-2.66411,0,1.18549,0.0533528,2.17679,3.71332,123.333,381.223,381.223,1.69187,189.317,1.79071,4.27683,1.8633,0.251875,3,1.07831e-09
1,0,30.8287,0,40.4361,31.4485,53.5865,-1.72917,0,0.555638,-1.96162,-1.25116,5.58063,124.967,182.661,182.661,12.5301,166.139,1.40465,3.45054,2.58571,2.40739,3,-1.0783e-09
2,1,85.5993,30.3039,122.754,41.4497,113.093,-0.793238,2.23143,-0.6652,-0.32747,-0.807858,224.734,121.486,246.755,449.124,3.68965,358.602,2.82343,2.26687,2.26326,0.852303,3,-1.07831e-09
