nbjet,ptb1,ptb2,pth,etab1,etab2,etah,mbb,mb1h,mbbh,mt4,dphibb,class,weight
0,73.0943,27.1217,47.6383,2.35531,2.8337,3.49683,91.7333,205.551,236.707,58.6283,2.8602,0,9.3638e-06
0,62.1242,45.0893,65.9537,1.83417,1.29397,2.26009,91.2464,200.531,252.969,62.2367,1.84975,0,9.3638e-06
0,57.3693,37.2851,24.984,2.33954,2.28532,3.71837,89.8939,182.332,223.833,55.6474,2.81889,0,9.3638e-06
0,54.8827,42.9535,35.9641,2.51139,2.57954,4.44073,91.8175,188.565,239.243,57.0853,2.42775,0,9.3638e-06
0,66.7968,30.1428,81.0897,2.09975,3.67034,3.60681,91.5097,233.287,278.473,61.6102,1.26687,0,9.3638e-06
0,115.22,87.8328,202.324,0.790746,-0.0822434,-1.14834,94.8354,483.976,582.93,110.272,0.171136,0,9.3638e-06
0,37.1228,28.0834,12.4751,-1.59857,-3.48839,-3.21174,92.7427,165.167,278.136,47.8699,2.87453,0,9.3638e-06
0,40.6797,36.6421,14.6214,-0.732585,0.996692,1.9599,95.9978,183.519,236.842,50.929,2.77556,0,9.3638e-06
0,79.1327,76.1399,153.82,-2.81016,-1.70047,-0.393011,107.396,482.234,573.591,88.4371,0.273869,0,9.3638e-06
0,77.5417,52.8112,126.962,2.52875,3.90543,3.35276,93.6747,256.965,340.241,77.214,0.465765,0,9.3638e-06
0,18.5896,7.82198,18.0698,0.191876,4.19076,4.41653,100.227,201.104,233.483,38.6272,1.85032,0,9.3638e-06
0,68.0792,35.1167,85.8736,0.0314698,-1.27432,-0.298909,91.3174,218.043,278.227,63.8256,1.2503,0,9.3638e-06
0,88.9743,17.1232,72.6083,0.086384,1.13934,0.56851,89.7137,234.248,259.555,62.8438,2.87283,0,9.3638e-06
0,64.0986,35.7235,41.6997,-1.59234,-2.02974,-2.30195,89.1511,195.6,241.913,58.0125,2.49165,0,9.3638e-06
0,69.9628,30.8943,49.2611,-0.079941,-0.555574,1.26972,93.5693,212.059,256.906,58.9252,2.48444,0,9.3638e-06
0,57.1325,5.38569,62.201,-2.39475,0.911798,-1.58346,91.3097,244.566,272.686,51.0016,0.360541,0,9.3638e-06
0,61.3001,18.7644,58.2791,0.285129,-1.56056,2.86068,93.077,267.869,415.485,54.6761,1.88607,0,9.3638e-06
0,53.8336,9.36979,45.8573,2.95914,0.534859,4.24115,90.9116,187.883,250.615,49.4009,2.63672,0,9.3638e-06
0,95.9278,63.6428,157.723,-0.759708,0.319784,-0.326711,87.4109,298.809,384.156,90.2736,0.31114,0,9.3638e-06
0,155.088,44.75,197.571,-0.857085,0.116063,-1.09731,92.256,386.936,457.654,108.483,0.362224,0,9.3638e-06
0,45.0188,12.4765,33.3285,-1.58791,0.933316,1.69562,90.3049,270.296,290.016,46.9772,2.83676,0,9.3638e-06
0,69.2626,18.6228,50.688,-1.38141,0.0019892,0.0785751,90.9997,251.53,273.479,55.8694,3.08003,0,9.3638e-06
0,57.3741,50.8502,91.7427,-2.29477,-1.03288,-2.98536,90.8302,207.092,307.308,65.9166,1.12057,0,9.3638e-06
0,113.038,30.5831,131.85,2.41495,2.05571,3.35152,93.3505,306.726,347.306,81.4351,1.011,0,9.3638e-06
0,44.3745,43.262,41.2554,-0.831986,-1.84569,-2.04573,62.0452,171.422,234.138,54.9365,2.1616,0,9.3638e-06
0,153.838,110.599,261.775,-1.94445,-2.57716,-2.24303,90.6931,432.053,567.996,138.672,0.287951,0,9.3638e-06
0,101.447,26.0772,93.5818,0.88375,0.376361,1.20809,92.3476,256.504,287.028,71.044,2.00254,0,9.3638e-06
0,97.3705,66.0894,138.163,-1.27413,-0.491809,-1.86893,91.3998,279.27,380.707,87.5107,1.15146,0,9.3638e-06
0,89.5022,26.4342,93.4041,2.77236,1.70356,2.11008,108.981,283.273,312.984,68.1225,1.56764,0,9.3638e-06
0,119.98,15.3891,112.621,1.81384,0.72043,1.57189,89.0606,300.435,321.63,76.0937,2.12662,0,9.3638e-06
0,44.8027,35.169,42.9489,0.664647,-0.576225,1.16762,92.3058,174.411,231.602,53.1687,2.03098,0,9.3638e-06
0,59.9966,48.3229,52.5456,-3.07518,-3.0906,-3.928,85.9676,189.883,244.588,61.0764,2.14997,0,9.3638e-06
0,60.3566,29.1523,37.562,-2.19869,-3.20179,-3.28216,95.1709,189.249,237.221,55.1404,2.63781,0,9.3638e-06
0,83.8513,33.8646,83.345,3.11865,2.42065,2.38709,92.7917,279.733,316.127,67.0967,1.78937,0,9.3638e-06
0,64.5013,19.5622,73.2369,1.46786,3.27713,2.70037,92.2016,215.869,257.02,57.4074,1.23962,0,9.3638e-06
0,57.3034,27.6982,30.8207,0.776496,-0.749763,1.02275,84.7428,188.987,237.407,53.576,2.92605,0,9.3638e-06
0,66.0882,17.2346,70.8947,2.57929,0.611796,1.98127,104.137,246.286,276.755,56.9461,1.41149,0,9.3638e-06
0,87.0692,38.1493,87.1608,2.34151,2.77973,3.57029,91.8125,249.383,290.709,69.5001,1.7892,0,9.3638e-06
0,52.8359,33.6318,79.1847,1.08907,2.954,1.92718,93.904,199.554,282.313,58.7367,0.849274,0,9.3638e-06
0,42.3115,23.3147,64.7607,-2.82752,-0.539771,-2.0824,97.5923,219.894,262.068,51.7747,0.339866,0,9.3638e-06
0,50.094,12.2463,52.2738,-0.0553596,-2.88928,-2.26427,91.0055,218.871,258.39,49.7169,1.51112,0,9.3638e-06
0,61.226,34.7688,38.9826,-1.54428,-1.96978,-3.78279,102.454,212.572,251.58,56.851,2.51066,0,9.3638e-06
0,113.113,20.7395,95.8407,-0.626128,-0.420625,-1.29193,90.3943,272.378,295.788,72.9896,2.60787,0,9.3638e-06
0,68.6254,60.6677,127.783,0.998009,-0.282838,0.0283543,94.8734,265.075,341.453,77.0934,0.306593,0,9.3638e-06
0,43.2067,28.639,49.8745,-0.13646,-2.01023,-0.199416,91.0743,175.775,261.078,51.7586,1.65152,0,9.3638e-06
0,61.4854,52.7408,78.3598,-2.11971,-1.46673,-1.98474,92.4719,214.271,274.089,65.5314,1.63588,0,9.3638e-06
0,152.717,40.6857,175.446,1.21126,1.80445,0.93943,91.8519,373.724,430.124,102.287,1.08488,0,9.3638e-06
0,41.8065,29.9505,62.4904,-2.41954,-0.386886,-2.75057,94.7212,182.697,257.84,53.0263,1.04345,0,9.3638e-06
0,77.8483,36.0608,113.814,1.40896,2.96116,2.81854,93.0651,273.247,324.376,70.8465,0.08761,0,9.3638e-06
0,46.6899,26.9056,28.8207,-1.35857,-2.71068,-2.36867,91.3917,175.193,238.675,50.6215,2.54133,0,9.3638e-06
0,39.9665,18.5353,25.5056,-1.22345,-3.46388,-2.55273,85.733,167.143,249.147,46.7241,2.62787,0,9.3638e-06
0,44.5924,15.9891,36.4451,0.239789,-2.10327,-1.33634,91.9889,183.036,229.367,47.9159,2.26828,0,9.3638e-06
0,44.3031,39.1102,12.4432,-0.94076,-1.85026,-1.50661,92.1712,174.655,254.798,52.3836,2.8691,0,9.3638e-06
0,54.6974,50.3927,104.943,-0.590902,0.954456,-1.51606,91.8224,218.536,365.951,67.1753,0.105783,0,9.3638e-06
0,77.0632,56.6264,112.669,1.94387,2.78936,2.12887,90.0919,239.927,326.423,75.5735,1.15202,0,9.3638e-06
0,55.2513,35.9626,45.8054,2.13372,3.48421,3.27405,92.6184,185.26,252.059,56.2055,2.17202,0,9.3638e-06
0,59.6794,39.1029,53.0964,0.384988,-0.438735,0.138836,102.633,194.026,243.142,58.7587,2.07908,0,9.3638e-06
0,59.3593,32.6365,80.1631,-1.54175,0.0557884,-1.86446,93.2794,206.68,274.192,60.2471,1.0767,0,9.3638e-06
0,149.479,12.7209,146.182,0.0496518,1.33605,0.04671,90.9165,341.659,366.622,88.852,1.87424,0,9.3638e-06
0,43.6577,6.94228,37.0298,-1.71208,1.55248,-3.21327,93.3309,175.291,265.09,45.6459,2.86417,0,9.3638e-06
0,103.13,69.0311,159.717,-1.36036,-0.647224,-1.68641,93.3865,298.568,393.499,93.8076,0.78138,0,9.3638e-06
0,95.185,52.7317,120.963,0.489249,0.73321,2.69913,89.4997,380.504,456.774,80.5427,1.28903,0,9.3638e-06
0,55.5592,39.4871,41.2331,-3.26206,-2.8464,-4.15921,87.3835,184.5,229.362,56.7812,2.30688,0,9.3638e-06
0,45.1509,43.3103,4.38749,1.28684,0.79436,4.74446,88.4004,165.354,221.156,53.5028,3.0515,0,9.3638e-06
0,126.559,20.5293,127.339,-1.35819,-0.437082,-2.17707,91.5301,313.5,351.357,81.5286,1.61383,0,9.3638e-06
0,97.1306,23.1222,88.0414,1.19543,0.461738,2.58126,89.8348,270.786,314.126,68.4258,2.08717,0,9.3638e-06
0,54.8237,35.8562,24.0965,-1.37364,-2.0664,-4.49523,90.338,223.225,263.61,54.6159,2.8048,0,9.3638e-06
0,56.9026,19.3497,37.882,-1.23645,-2.7944,-3.83071,93.3215,225.89,250.143,51.8963,2.99129,0,9.3638e-06
0,121.847,31.3183,126.204,-2.36019,-1.93007,-2.33399,87.8945,302.602,336.613,82.8037,1.5577,0,9.3638e-06
0,350.345,11.0249,361.26,0.412831,-0.91173,1.53953,91.7525,840.877,878.276,186.147,0.143677,0,9.3638e-06
0,49.3771,29.7693,37.5582,1.08408,-0.293444,1.65873,91.8742,180.636,229.147,52.5573,2.27963,0,9.3638e-06
0,82.0595,7.29412,77.1258,1.94405,-0.481893,2.76496,90.6501,229.887,276.937,59.4197,2.3469,0,9.3638e-06
0,54.0028,49.9185,51.222,0.133139,0.257897,0.213339,91.6855,182.636,239.976,59.8531,2.1135,0,9.3638e-06
0,261.212,116.595,366.811,-1.28198,-1.19464,-0.748851,91.1149,663.912,793.866,191.365,0.524493,0,9.3638e-06
0,85.5235,9.83661,85.6132,2.5506,0.432672,2.71009,92.3127,241.363,276.37,62.0011,1.61919,0,9.3638e-06
0,39.7202,12.1145,50.4496,-1.4079,1.54464,-1.19538,90.8195,186.292,240.247,46.9329,0.549486,0,9.3638e-06
0,62.1327,25.1853,45.0083,1.62134,2.82629,3.70193,92.3639,215.746,245.946,55.1889,2.47983,0,9.3638e-06
0,93.9927,16.392,110.368,-0.328675,-2.30574,-0.921364,90.7998,263.517,310.217,69.4689,0.0491195,0,9.3638e-06
0,100.164,42.4086,134.155,-0.618603,0.507855,0.745259,91.3594,328.025,376.074,81.572,0.758563,0,9.3638e-06
0,62.2697,7.74366,60.9869,0.865285,3.6809,0.987231,91.7423,204.438,276.386,52.6297,1.7989,0,9.3638e-06
0,90.0605,88.1943,158.799,0.776021,1.22923,1.69151,91.6085,294.63,395.879,95.146,0.943209,0,9.3638e-06
0,60.5948,29.7668,37.4687,-1.79029,-2.61505,-3.98505,91.1227,208.487,241.127,55.3449,2.63474,0,9.3638e-06
0,133.027,94.5169,218.089,-1.12105,-0.574029,-0.770209,90.2413,381.346,490.127,119.776,0.587276,0,9.3638e-06
0,70.9258,23.3949,91.2101,2.42194,4.27908,1.24019,90.3626,290.582,458.423,62.413,0.598645,0,9.3638e-06
0,139.928,13.855,126.266,-1.46381,-2.01067,-0.732208,90.7852,351.306,373.859,83.0674,2.98322,0,9.3638e-06
0,58.6044,46.0359,69.6796,-1.54997,-2.39464,-2.824,92.0475,203.547,258.69,62.0388,1.70062,0,9.3638e-06
0,56.8557,46.105,59.5532,1.3814,2.12294,1.23759,90.7041,201.648,285.394,60.4583,1.92363,0,9.3638e-06
0,83.7499,39.4997,112.91,-1.13235,0.146864,-1.62781,93.0158,249.76,328.098,73.0211,0.888037,0,9.3638e-06
0,63.3501,28.0936,52.5837,2.5585,1.49311,3.1361,93.5825,199.923,239.329,56.8975,2.18023,0,9.3638e-06
0,135.178,132.992,257.597,-1.52846,-1.9244,-1.22495,89.3984,407.458,584.189,138.663,0.563491,0,9.3638e-06
0,58.5175,25.8396,82.0142,-3.87181,-1.93849,-3.48189,92.1999,227.831,275.691,58.6106,0.513336,0,9.3638e-06
0,123.253,104.682,210.255,1.0556,1.13433,0.473136,91.6591,370.678,500.524,118.182,0.795719,0,9.3638e-06
0,100.2,4.34819,96.7953,-2.27657,-5.13261,-1.56095,88.9464,299.567,367.338,66.179,2.48392,0,9.3638e-06
0,48.3829,38.049,75.0465,-1.86434,-3.42488,-3.09438,91.532,196.869,260.607,58.1802,1.04644,0,9.3638e-06
0,44.0508,33.7611,17.5701,-0.0817086,-1.296,-1.11781,86.2154,167.335,223.919,51.1469,2.77016,0,9.3638e-06
0,23.1948,20.5982,41.7211,5.13664,2.2503,4.54748,91.1553,188.263,234.861,44.1307,0.618788,0,9.3638e-06
0,77.655,34.0761,65.7476,-0.124077,-0.20397,0.117774,90.9677,217.172,254.769,63.3522,2.14367,0,9.3638e-06
0,47.3813,7.8958,45.6049,-1.06585,1.96178,-0.679449,90.9743,192.366,233.994,47.4474,1.87977,0,9.3638e-06
0,124.65,18.7949,112.767,-0.0378406,0.268194,0.0983439,89.868,292.867,313.335,78.1072,2.31515,0,9.3638e-06
0,49.8029,47.585,86.9945,1.27567,-0.256686,-0.461291,90.8793,246.273,302.152,62.5276,0.932681,0,9.3638e-06
0,286.865,51.1474,331.118,-0.254894,-0.724787,-1.06935,93.5549,685.575,738.887,173.045,0.568321,0,9.3638e-06
0,145.936,88.0403,228.556,1.13462,1.64726,1.97883,89.7459,421.955,519.311,123.668,0.445382,0,9.3638e-06
0,104.464,7.38343,101.087,-0.887059,-3.14927,-1.45401,77.7299,266.192,297.171,68.503,2.07745,0,9.3638e-06
0,42.8038,17.2037,43.3684,-3.12436,-0.767131,-3.65624,91.2515,179.922,236.509,48.2902,1.73952,0,9.3638e-06
0,74.6346,23.0087,86.2254,0.69619,-0.989097,1.27311,92.667,225.948,290.006,62.5224,1.17154,0,9.3638e-06
0,34.0317,30.8171,3.47315,-0.75927,0.975282,5.02309,91.3862,238.443,271.722,47.6356,3.10098,0,9.3638e-06
0,69.8543,31.6691,69.747,-1.88848,-0.808447,-0.120771,91.1455,297.167,330.946,61.2862,1.80294,0,9.3638e-06
0,60.2771,31.68,47.0819,-0.0234972,0.933014,1.53596,91.8987,203.181,240.405,56.5083,2.25714,0,9.3638e-06
0,55.689,44.5749,61.6611,-1.41967,-2.37733,-1.52286,90.6044,196.574,282.66,60.0169,1.83283,0,9.3638e-06
0,48.0278,29.821,52.4771,0.640681,-1.05499,-0.92722,93.8131,201.572,245.926,53.4962,1.72576,0,9.3638e-06
0,73.4445,40.6343,96.3447,-2.11931,-0.910205,-3.6245,92.7132,254.792,373.833,68.0748,1.18662,0,9.3638e-06
0,93.2299,13.5832,104.15,-1.96725,0.0802436,-0.736251,93.8584,323.475,347.789,67.5949,0.679051,0,9.3638e-06
0,44.364,42.7586,83.5437,-2.90214,-1.13662,-3.26067,92.5033,191.06,288.762,59.4878,0.575342,0,9.3638e-06
0,82.6216,48.0631,102.416,1.26612,1.9148,1.45351,91.5956,240.664,306.21,73.1569,1.39965,0,9.3638e-06
0,69.5745,29.7728,42.4,-1.54887,-1.56718,-3.69761,91.6724,224.161,261.945,57.9608,2.81909,0,9.3638e-06
0,65.3609,19.1305,81.4603,-2.34808,-4.42767,-3.20441,90.3995,215.385,274.857,58.5982,0.645405,0,9.3638e-06
0,87.1013,51.2212,104.779,0.208303,-0.0466862,-1.80002,90.9003,324.064,392.408,75.4383,1.48458,0,9.3638e-06
0,91.3352,57.24,121.351,-1.39056,-0.992324,-2.45625,92.3937,275.221,356.917,80.7721,1.26904,0,9.3638e-06
0,111.766,19.4942,100.949,1.43078,2.1196,0.362443,91.0307,320.932,361.258,73.1392,2.23348,0,9.3638e-06
0,44.8905,26.7633,56.9998,2.64288,0.686209,2.38203,90.6952,202.069,248.139,52.4146,1.35371,0,9.3638e-06
0,49.1514,31.0293,38.8194,0.609625,1.85943,3.83752,91.6298,261.056,294.493,52.9047,2.23144,0,9.3638e-06
0,79.7137,29.3707,84.6278,-0.52439,0.517075,-1.40835,87.8718,233.403,289.601,65.131,1.58255,0,9.3638e-06
0,27.9151,11.9692,16.2165,-1.86083,1.29513,-3.57259,87.3014,154.798,242.792,41.7878,2.98004,0,9.3638e-06
0,65.9749,43.9956,88.7757,-2.23358,-3.40275,-2.58525,92.9846,215.772,297.67,65.921,1.29285,0,9.3638e-06
0,79.0048,56.1024,124.266,-2.69898,-1.64398,-2.61775,93.5391,254.209,330.525,77.9213,0.819199,0,9.3638e-06
0,50.647,3.50501,50.9139,-1.36049,-5.2271,-3.80751,91.3757,229.055,257.599,47.898,1.52904,0,9.3638e-06
0,64.1153,33.3799,46.1759,0.307764,-0.394908,-0.98184,92.6525,205.45,242.632,57.8069,2.37829,0,9.3638e-06
