nbjet,ptb1,ptb2,pth,etab1,etab2,etah,mbb,mb1h,mbbh,mt4,dphibb,class,weight
0,30.3945,3.89906,26.7633,1.27082,-0.93082,1.62115,13.1034,166.138,177.943,41.2252,2.79286,1,3.05693e-05
0,98.5718,27.6021,121.275,0.084454,-0.138284,-2.97957,39.6498,545.377,603.006,75.2236,0.680529,1,3.05693e-05
0,35.6656,5.33502,40.9777,2.17116,1.82446,1.67637,38.5787,198.574,206.634,43.7015,0.099393,1,3.05693e-05
0,22.8451,14.1409,35.3333,-1.81065,-1.77484,-2.48981,17.2485,155.393,171.975,42.0598,0.618042,1,3.05693e-05
0,51.8743,4.61837,48.1922,-2.23166,-4.3458,-0.724464,14.9409,265.619,329.819,48.2058,2.52095,1,3.05693e-05
0,11.9099,6.87191,18.0281,1.09379,4.00743,-3.30019,50.0224,187.018,482.74,36.9078,0.590788,1,3.05693e-05
0,7.59761,5.50863,12.6672,0.940387,0.684542,-3.93553,40.6863,172.317,196.011,35.5194,0.525998,1,3.05693e-05
0,6.14836,2.28022,8.37718,0.778217,-0.0692293,-2.05984,10.7426,136.188,141.704,34.6444,0.248864,1,3.05693e-05
0,12.3926,11.0516,23.4427,2.63392,5.01673,-3.29076,11.2156,359.398,1105.14,38.1525,0.0226441,1,3.05693e-05
0,87.2526,14.8243,101.783,1.1365,2.11861,-0.222788,38.8103,296.355,339.865,66.0522,0.215485,1,3.05693e-05
0,97.4522,63.809,161.259,1.13666,1.08902,1.23982,39.0827,295.04,365.863,91.4019,0.0113754,1,3.05693e-05
0,11.0599,1.98021,12.1063,-0.729713,3.23447,-3.81408,10.8163,141.827,224.961,35.7483,1.08837,1,3.05693e-05
0,24.8282,2.48633,22.3673,-0.312792,-2.42294,2.2364,35.1898,164.559,188.339,39.4522,3.00576,1,3.05693e-05
0,9.28204,8.46451,13.3635,4.70552,2.45691,0.200448,27.2874,376.995,394.467,36.502,1.43817,1,3.05693e-05
0,15.8563,3.17554,18.2495,0.391979,1.29632,-4.04301,32.121,204.657,237.129,37.1958,0.78078,1,3.05693e-05
0,113.707,90.6078,204.309,-1.54741,-1.50141,-1.12151,13.8204,353.667,459.665,111.017,0.0157479,1,3.05693e-05
0,44.6033,3.74743,40.877,-0.764428,-4.09177,2.63097,11.0881,277.342,463.62,45.6431,3.03999,1,3.05693e-05
0,16.0388,4.09566,20.1235,-2.19892,-3.14966,-1.62879,71.439,170.835,194.581,37.4469,0.0821533,1,3.05693e-05
0,35.2558,33.232,64.1822,-0.0419084,-0.0246262,-3.68668,12.8708,328.453,443.797,52.4266,0.713277,1,3.05693e-05
0,14.05,9.13244,22.4111,0.160349,2.1902,-0.176608,25.8552,141.809,179.627,38.0633,0.529688,1,3.05693e-05
0,62.6595,20.405,57.1754,-0.664017,-2.27251,0.902886,29.962,225.333,315.962,55.3244,2.00405,1,3.05693e-05
0,57.753,5.658,60.7572,1.29226,-2.48403,1.09951,88.4013,208.088,272.611,51.1109,1.05204,1,3.05693e-05
0,13.4453,12.1084,8.75559,-1.08102,-3.08262,4.4677,118.674,217.533,505.907,38.1733,2.44971,1,3.05693e-05
0,50.759,2.75137,51.7197,-1.09753,-3.52876,1.7742,40.907,273.625,330.706,47.9778,1.2394,1,3.05693e-05
0,18.8907,16.0756,30.2738,3.54878,1.43542,-0.165991,40.1883,323.421,342.799,41.2366,1.05186,1,3.05693e-05
0,80.1197,2.08446,82.2024,-1.04013,-4.78569,1.7792,50.2165,383.665,532.331,58.8052,0.0421784,1,3.05693e-05
0,55.2093,37.9322,93.1315,2.369,0.889626,0.462681,82.6856,310.388,350.992,62.3894,0.0297089,1,3.05693e-05
0,17.6185,10.1822,23.9809,2.12549,1.72573,-2.57286,75.3025,263.406,301.289,39.2202,1.10547,1,3.05693e-05
0,38.0808,17.9024,55.9735,-1.96361,-1.87777,-0.876654,18.5989,214.581,244.042,48.4809,0.0399295,1,3.05693e-05
0,76.2136,9.81014,72.9295,0.167554,-1.04304,3.42854,10.9931,416.233,490.768,58.0166,1.97351,1,3.05693e-05
0,14.6542,5.62102,11.902,0.170272,-0.357272,3.0892,59.0585,144.88,157.068,37.1234,2.25936,1,3.05693e-05
0,6.87126,6.07877,3.66306,0.892195,1.22286,4.81883,20.1496,134.85,143.135,35.3313,2.58092,1,3.05693e-05
0,4.78683,2.51389,6.09291,1.64658,2.44667,4.44935,16.0027,132.07,137.742,34.3845,1.23678,1,3.05693e-05
0,9.71436,1.24436,8.50604,-0.676193,-1.70301,-3.12523,11.0214,136.221,141.322,35.3133,2.91615,1,3.05693e-05
0,19.7807,11.2963,30.551,-2.05127,-1.35941,-3.11961,13.5093,149.483,163.515,40.346,0.383223,1,3.05693e-05
0,15.0092,3.2897,15.4345,-0.705591,0.0516871,2.87476,16.7153,162.744,170.053,36.9157,1.54925,1,3.05693e-05
0,35.2407,24.3343,59.5431,2.21342,2.4848,1.58561,16.7779,198.943,244.958,49.7166,0.0665309,1,3.05693e-05
0,19.931,18.2192,37.5798,-2.34455,-2.32174,-0.499227,12.8229,202.03,251.923,42.482,0.346635,1,3.05693e-05
0,5.65845,2.7673,4.9496,-1.27691,-2.59786,4.76641,11.8539,169.494,227.754,34.5603,2.07674,1,3.05693e-05
0,126.319,12.2136,138.274,2.1438,2.44813,-0.0854373,13.4605,516.928,547.047,81.4954,0.21593,1,3.05693e-05
0,24.3287,10.567,26.6689,1.15282,3.92571,-2.01182,21.2795,193.308,424.993,41.0727,1.55585,1,3.05693e-05
0,9.32754,3.72109,13.0097,-2.47951,-3.17091,2.94767,65.7854,222.266,276.21,35.5974,0.171255,1,3.05693e-05
0,31.8353,26.8565,56.1073,-0.558628,-0.623878,-2.31827,10.7893,178.603,213.348,49.1329,0.597957,1,3.05693e-05
0,11.5892,3.963,14.012,-3.44597,-2.59229,-4.08457,19.94,151.977,158.356,36.1727,1.04227,1,3.05693e-05
0,16.2419,7.21712,13.5115,-1.06321,-0.693574,-2.79501,17.2391,142.942,152.084,37.8584,2.17572,1,3.05693e-05
0,69.5128,12.4688,59.1301,-1.61563,-3.59047,-2.33395,22.5336,207.779,252.581,55.3428,2.60645,1,3.05693e-05
0,6.36055,5.22942,10.2992,-1.82676,-0.835275,-4.09533,89.1894,133.365,144.262,35.1612,0.957846,1,3.05693e-05
0,36.0602,3.45588,38.747,-1.94243,-3.48861,0.179391,13.5749,232.01,265.032,43.3186,0.709749,1,3.05693e-05
0,26.403,12.1146,35.8001,-0.911511,0.1203,-2.15822,23.1581,156.529,177.874,42.4897,0.817153,1,3.05693e-05
0,9.21041,8.13282,6.73954,-2.96902,-2.92743,-5.16824,26.521,137.08,147.814,36.2822,2.35261,1,3.05693e-05
0,115.34,10.6972,126.028,0.132396,0.307506,3.37226,18.7879,646.351,673.516,76.181,0.0427577,1,3.05693e-05
0,30.1877,22.76,51.4025,1.71801,2.20877,-2.04335,18.2041,302.826,429.051,47.257,0.489302,1,3.05693e-05
0,12.1849,3.52094,10.392,0.27717,1.26424,3.09815,20.6822,140.452,146.564,36.1555,2.23474,1,3.05693e-05
0,8.72434,6.45563,2.89544,-2.08548,-2.58431,-3.55981,16.9838,147.959,171.871,35.7916,2.90129,1,3.05693e-05
0,96.2609,9.08245,105.086,-0.766355,-0.774279,-3.05743,18.2764,372.648,390.988,67.505,0.249323,1,3.05693e-05
0,25.6001,16.9006,41.6253,-0.587164,-0.598028,0.607929,18.7152,163.77,185.615,43.8548,0.415544,1,3.05693e-05
0,12.8832,10.0434,21.1134,1.54366,0.939575,2.6133,13.2086,141.859,153.53,37.9363,0.807327,1,3.05693e-05
0,8.21799,4.85076,12.2057,-0.597591,0.83468,0.875374,15.4606,136.82,144.894,35.5205,0.757723,1,3.05693e-05
0,15.9228,8.66586,19.4848,-0.486247,-0.0662447,2.23587,14.7637,152.994,164.76,38.2851,1.38483,1,3.05693e-05
0,39.6145,30.8557,70.457,-0.437294,0.097487,-0.485328,18.9111,181.36,217.183,53.6634,0.0389702,1,3.05693e-05
0,22.5166,0.980579,21.9204,-1.34457,4.53123,-4.88985,21.4338,187.112,556.405,38.743,2.24173,1,3.05693e-05
0,12.8446,9.29877,17.6803,-1.2923,-1.69292,-2.20277,89.3946,142.324,157.545,37.6297,1.31197,1,3.05693e-05
0,55.7605,20.0338,42.6494,-3.343,0.0809368,3.41551,17.1472,1444.8,1465.89,52.1705,2.42974,1,3.05693e-05
0,4.18577,4.07951,2.49714,-0.786678,-1.76193,-5.2553,192.349,133.853,140.307,34.469,2.52827,1,3.05693e-05
0,25.393,9.70981,20.2483,-0.917332,-0.000431147,-3.14254,13.706,154.584,175.242,40.8449,2.30146,1,3.05693e-05
0,15.899,15.8011,30.4558,2.18888,1.91608,1.45507,34.4468,168.774,197.009,40.4622,0.562225,1,3.05693e-05
0,142.495,17.3661,156.784,1.39433,1.08822,1.07279,13.9551,353.395,371.885,90.2862,0.638308,1,3.05693e-05
0,29.6177,23.548,43.5033,-1.35682,1.37633,-3.67248,38.9128,180.277,453.238,46.6085,1.2341,1,3.05693e-05
0,11.9036,6.6322,17.3425,-2.19616,-2.34757,-0.0672896,102.029,172.202,197.029,36.8339,0.754156,1,3.05693e-05
0,153.725,5.04364,158.207,-1.27102,-4.76396,0.166808,12.0864,444.849,599.543,90.6199,0.483992,1,3.05693e-05
0,78.2079,77.8525,155.731,0.10173,-0.0188469,-0.642291,155.701,278.13,369.943,89.0158,0.129862,1,3.05693e-05
0,33.4003,11.7786,22.8009,2.85474,1.20727,0.125801,16.9704,299.121,312.591,43.397,2.77463,1,3.05693e-05
0,22.578,12.592,34.9636,-0.814964,-0.396815,1.73779,56.8143,176.519,194.538,41.6062,0.226165,1,3.05693e-05
0,413.493,15.8102,421.371,0.216999,3.20798,-0.586633,13.3178,918.841,1130.4,217.4,1.06568,1,3.05693e-05
0,150.734,7.58839,158.227,-0.0519576,4.07694,-0.768646,352.48,366.56,611.487,90.3756,0.162686,1,3.05693e-05
0,17.7099,9.13038,26.7173,-1.92509,-2.49406,-0.615405,262.496,174.819,208.987,39.1439,0.202152,1,3.05693e-05
0,26.5703,7.15084,20.6136,1.45839,4.9022,1.30201,12.5485,169.761,357.568,40.5976,2.63458,1,3.05693e-05
0,7.93872,1.68177,9.61573,-2.6668,-4.29202,-3.53713,80.8148,144.628,162.314,34.9771,0.0828807,1,3.05693e-05
0,49.1673,26.4088,72.5421,-1.27513,0.19742,-2.61752,11.8648,200.674,284.818,55.2002,0.597134,1,3.05693e-05
0,22.1372,21.1649,41.7806,1.33916,0.790692,-1.06589,62.8646,185.897,216.145,44.0511,0.531903,1,3.05693e-05
0,43.7744,20.3033,64.0076,0.586843,0.505348,0.962231,19.3958,183.513,205.527,51.344,0.100528,1,3.05693e-05
0,22.2475,2.14243,20.1228,-0.658252,-4.32797,4.30218,11.3151,285.736,571.74,38.6901,3.01911,1,3.05693e-05
0,40.977,11.4013,47.3653,-2.35087,-2.88066,-0.685161,45.7649,253.945,294.974,46.8405,1.0873,1,3.05693e-05
0,28.6211,12.2605,40.8041,1.741,3.64891,-4.27922,27.3042,707.16,1376.02,43.4358,0.134407,1,3.05693e-05
0,90.5697,31.2302,101.942,0.912135,-1.34949,-2.33247,42.9673,523.806,561.806,70.9042,1.35453,1,3.05693e-05
0,28.7745,4.68681,33.46,-3.59859,-3.64249,-3.52186,162.297,184.031,193.038,41.347,0.0257995,1,3.05693e-05
0,44.5884,42.3675,79.4145,0.716241,-0.900142,3.11978,13.965,251.007,515.19,58.9012,0.839389,1,3.05693e-05
0,18.2852,4.76665,14.0831,-2.68948,-1.07994,-3.17806,86.371,167.045,174.952,37.8942,2.71556,1,3.05693e-05
0,3.34593,2.97706,2.23606,1.18962,4.02792,-3.95314,32.3353,135.569,227.411,34.1801,2.42776,1,3.05693e-05
0,45.6906,8.47639,37.4801,1.22184,2.03353,-3.56492,23.0307,476.021,561.18,46.5634,2.91467,1,3.05693e-05
0,13.8705,12.0505,21.7886,0.151673,0.16005,-1.67548,43.7989,143.298,158.434,38.6545,1.14809,1,3.05693e-05
0,8.25273,2.40512,9.53609,-4.1842,-3.6986,0.978331,17.1582,299.825,321.661,35.1119,1.127,1,3.05693e-05
0,13.8973,11.4767,25.2468,-0.927569,-0.966954,-0.74823,14.6558,145.381,160.928,38.6884,0.20136,1,3.05693e-05
0,33.993,29.1651,61.7902,1.2494,-0.519389,-3.08039,10.2037,425.459,462.079,50.8407,0.41825,1,3.05693e-05
0,26.641,5.557,25.3413,0.698577,1.26688,2.48405,65.4077,155.659,163.204,40.5141,1.90971,1,3.05693e-05
0,108.72,30.6805,79.5916,-1.77201,-0.84676,-3.11125,23.9333,271.908,332.834,72.0231,2.86996,1,3.05693e-05
0,33.0616,12.3395,45.3161,2.66934,2.16513,0.893961,128.07,253.422,275.838,44.9176,0.137556,1,3.05693e-05
0,35.396,9.6151,25.781,1.38302,-1.05443,2.33544,16.5485,166.193,202.572,43.542,3.14064,1,3.05693e-05
0,22.5349,16.401,30.9219,0.256171,0.748339,-0.724572,69.089,152.859,176.556,42.2392,1.32572,1,3.05693e-05
0,14.6729,7.74467,9.77441,3.15321,2.50056,5.78474,27.3535,140.769,153.725,37.5082,2.48296,1,3.05693e-05
0,204.839,89.7127,294.173,1.10876,1.19869,0.0335596,24.4889,592.274,710.654,153.594,0.110216,1,3.05693e-05
0,36.5433,26.1859,55.1372,-0.0560798,1.87204,-1.21267,21.9746,175.663,284.826,50.0344,1.00932,1,3.05693e-05
0,7.94175,7.7839,15.0579,0.277219,2.07923,3.25754,76.266,139.541,151.642,36.1136,0.584959,1,3.05693e-05
0,39.0355,3.09714,39.5895,0.937383,2.81768,-2.41545,20.5742,258.481,304.367,44.0694,1.42986,1,3.05693e-05
0,30.1651,3.86554,30.1814,1.97213,3.56902,2.39323,29.8259,169.396,188.709,41.3532,1.63069,1,3.05693e-05
0,21.3563,9.69234,20.6957,0.987522,3.70558,-2.51676,26.7531,185.983,398.954,39.8717,1.86923,1,3.05693e-05
0,34.7033,21.8582,56.5251,2.01946,1.73441,2.51715,58.9014,172.568,196.356,48.6604,0.0737006,1,3.05693e-05
0,38.7212,5.85019,41.712,1.79084,2.47631,-1.98386,13.2889,316.037,353.515,44.6131,1.09793,1,3.05693e-05
0,31.6123,2.71348,34.1595,-2.90634,-3.87864,-3.07816,22.2478,178.589,188.101,41.7988,0.366501,1,3.05693e-05
0,67.2496,38.8537,99.3341,-1.65663,-1.22745,-2.54039,16.1174,228.036,279.622,66.5641,0.746769,1,3.05693e-05
0,19.3709,5.22259,17.4946,2.71413,-2.66562,2.31602,44.7068,189.525,276.237,38.3448,2.06765,1,3.05693e-05
0,20.6703,6.82438,27.1737,1.85781,1.57448,2.28256,148.981,157.238,166.263,39.3951,0.354526,1,3.05693e-05
0,35.5658,2.7674,33.59,-2.75811,-1.24774,-2.75187,13.3208,190.412,199.347,42.746,2.39359,1,3.05693e-05
0,42.1127,5.98244,48.0652,1.90906,2.03399,-2.83043,41.9677,506.68,544.112,46.0169,0.106962,1,3.05693e-05
0,97.556,22.5313,115.037,1.05273,0.192786,0.539488,14.4445,281.044,307.064,72.655,0.752629,1,3.05693e-05
0,32.7603,3.81683,34.8793,-1.07435,-2.08854,3.07922,55.9561,304.977,343.717,42.2824,1.02995,1,3.05693e-05
0,45.703,1.88677,47.5663,-3.02293,-3.91731,-3.58554,19.9519,183.352,188.751,46.2452,0.161048,1,3.05693e-05
0,11.1096,8.07007,16.3575,-1.20053,-0.551498,2.33278,19.1406,158.249,171.605,36.9169,1.11443,1,3.05693e-05
0,98.9366,40.0496,138.724,0.641232,1.16743,2.12635,15.7904,331.743,375.591,81.5357,0.135689,1,3.05693e-05
0,19.4124,10.1985,27.2181,-2.65063,-3.1113,-1.75039,36.0454,192.393,233.537,39.8196,0.854505,1,3.05693e-05
0,2.6657,0.175993,2.83479,5.08371,6.23636,-4.23569,16.6253,355.15,386.593,33.8878,0.289997,1,3.05693e-05
0,20.3488,8.38645,16.2483,-2.31384,-1.80962,3.41746,13.0262,352.785,390.263,39.1775,2.2728,1,3.05693e-05
0,365.333,210.195,575.139,0.186351,0.197481,-0.412742,27.486,971.028,1215.95,291.046,0.0763606,1,3.05693e-05
0,27.0494,6.9486,32.6801,-2.23815,-2.43298,2.95794,23.6941,428.024,485.516,41.3021,0.69782,1,3.05693e-05
0,7.92413,1.16764,8.40072,4.18695,3.22906,-4.80894,15.1182,748.885,770.04,34.9165,1.21668,1,3.05693e-05
0,19.3916,8.52622,26.9394,-2.64242,-2.28764,-3.27011,22.0776,154.441,164.88,39.43,0.577775,1,3.05693e-05
0,4.00444,2.01272,3.96191,-2.28987,-4.09715,-4.38492,14.4396,133.331,152.572,34.1805,1.84661,1,3.05693e-05
