nbjet,ptb1,ptb2,pth,etab1,etab2,etah,mbb,mb1h,mbbh,mt4,dphibb,class,weight
0,24.1473,6.41511,24.6129,2.33928,-1.34442,2.69395,104.915,166.928,211.316,39.965,1.6304,3,2.67351e-05
0,62.3043,7.23462,60.3024,-0.176785,3.68609,-0.159304,80.1681,201.374,324.307,52.4551,1.90745,3,2.67351e-05
0,13.0949,3.30903,16.3964,-1.28527,2.12278,-3.87524,147.861,142.391,211.35,36.3985,0.0755656,3,2.67351e-05
0,33.6476,8.22599,29.4374,2.97759,-2.37846,0.428687,36.2637,307.461,407.741,42.9481,2.21684,3,2.67351e-05
0,37.2252,18.8961,19.2271,-0.342917,2.41714,3.17485,243.272,209.364,252.12,45.8548,2.92218,3,2.67351e-05
0,13.2816,4.36967,17.6508,0.21946,2.04461,4.27793,112.42,176.048,182.726,36.6548,0.0173176,3,2.67351e-05
0,10.4544,1.48341,9.10492,4.10202,-5.54063,3.92793,18.3926,189.82,679.626,35.3897,2.74387,3,2.67351e-05
0,10.4495,2.53223,8.48951,1.11999,-2.90081,2.67804,488.948,138.453,173.548,35.4826,2.53675,3,2.67351e-05
0,29.7917,9.61902,35.6372,2.18455,-1.95983,-0.847099,40.0548,250.233,296.906,42.694,1.04039,3,2.67351e-05
0,32.3097,26.3922,22.59,-1.26486,2.11498,2.86738,133.86,257.918,320.353,46.611,2.37649,3,2.67351e-05
0,4.60715,3.08356,6.89027,-0.794738,0.881038,-2.58143,162.455,131.822,139.648,34.3018,0.940692,3,2.67351e-05
0,22.148,17.7181,4.42991,-1.57816,2.04236,1.44407,12.1289,175.589,249.912,41.4989,3.14071,3,2.67351e-05
0,16.8021,2.36572,16.6449,-1.69189,6.06141,3.47441,124.659,260.684,435.183,37.1685,1.70776,3,2.67351e-05
0,20.4247,4.17691,16.3765,0.51593,4.06344,0.000974872,304.739,149.255,236.792,38.2997,2.91931,3,2.67351e-05
0,10.8292,4.05373,6.94766,1.86936,-5.14365,-2.40743,57.3266,167.048,375.892,35.7668,2.90903,3,2.67351e-05
0,13.5953,7.51921,15.8125,-0.462698,4.62996,2.91301,221.591,154.833,278.542,37.2866,1.5284,3,2.67351e-05
0,66.3296,39.6467,102.005,1.64769,0.53621,0.0813573,131.163,289.605,332.235,66.9341,0.568024,3,2.67351e-05
0,14.9398,2.87919,13.8514,0.512721,-1.75848,2.9732,67.4737,142.728,163.304,36.7002,2.04947,3,2.67351e-05
0,33.065,4.45061,30.5102,1.81038,-2.25677,0.310673,23.5259,206.298,239.571,42.1091,2.23846,3,2.67351e-05
0,6.62098,3.41147,9.49033,-2.85281,1.87569,-2.8002,94.4668,154.645,178.701,34.7803,0.698637,3,2.67351e-05
0,26.6363,1.18061,27.4194,0.78701,4.20431,-3.28692,51.6652,248.484,350.184,39.9322,0.861999,3,2.67351e-05
0,13.2318,5.65355,15.9067,0.32625,-1.57764,-2.3711,31.67,145.726,155.597,36.8215,1.25841,3,2.67351e-05
0,18.8179,13.6703,32.322,-1.2182,-1.76202,-2.62061,23.4772,147.955,164.175,40.7239,0.204987,3,2.67351e-05
0,11.4276,10.1833,11.4591,-3.28324,1.8448,1.67136,13.1623,253.185,301.349,37.2503,2.02913,3,2.67351e-05
0,10.401,1.80803,9.33108,0.984241,-4.35609,-4.23753,140.985,187.104,206.109,35.4091,2.27609,3,2.67351e-05
0,3.4556,1.83206,4.34655,3.06739,-4.42405,-0.212902,63.9153,158.491,235.717,33.9364,1.28292,3,2.67351e-05
0,79.3811,5.33925,77.4271,-2.69428,-0.865131,-2.63352,106.96,238.833,255.923,58.3962,1.97696,3,2.67351e-05
0,6.77766,1.77173,5.22666,-2.15705,-5.13424,-5.22258,67.9014,133.308,151.669,34.5501,2.70443,3,2.67351e-05
0,21.9277,4.58414,24.4134,-2.55502,1.78887,-3.76383,20.2454,151.294,246.916,39.0607,1.08328,3,2.67351e-05
0,9.13902,2.68765,6.65758,-2.2116,0.651459,-4.72317,88.8704,135.763,157.972,35.1775,2.80831,3,2.67351e-05
0,53.9537,5.1078,59.0061,0.741332,-2.21882,-0.934184,26.8619,220.797,242.159,49.8088,0.154198,3,2.67351e-05
0,64.8862,9.63294,55.4909,0.994163,-2.72748,-0.631905,69.9908,238.345,313.745,53.1193,2.93604,3,2.67351e-05
0,7.88224,7.49669,15.3574,-0.423767,3.01384,3.91081,164.8,162.446,178.936,35.9603,0.105809,3,2.67351e-05
0,41.1278,5.26319,42.574,-3.86893,-1.34658,-3.49639,44.0732,211.217,229.684,45.1026,1.35348,3,2.67351e-05
0,12.6324,1.34261,12.5791,2.58657,-5.85145,-3.52603,67.0619,305.748,433.492,35.9603,1.66372,3,2.67351e-05
0,58.759,5.70414,55.6679,-2.12008,-0.24419,-2.32155,280.105,204.508,220.898,50.772,2.18485,3,2.67351e-05
0,8.91518,4.41778,4.98354,0.909394,1.81312,-1.22441,58.7326,138.914,152.922,35.3714,2.79782,3,2.67351e-05
0,12.4906,1.11084,11.4784,2.98601,-6.14318,-3.90095,16.4732,403.645,551.987,35.8857,2.73566,3,2.67351e-05
0,6.9697,2.42193,5.38824,-1.10659,-3.22877,-2.67247,357.851,135.199,155.752,34.6592,2.42286,3,2.67351e-05
0,17.7905,6.27186,12.537,0.533583,4.01098,2.41703,16.4881,143.862,224.133,37.9409,2.66865,3,2.67351e-05
0,208.169,156.531,56.8183,1.41222,0.870702,0.86032,63.5219,356.843,547.181,125.531,3.01018,3,2.67351e-05
0,22.0493,10.0912,13.1323,2.84154,-1.46621,-2.03949,373.717,293.524,327.681,39.8224,2.77566,3,2.67351e-05
0,9.97983,2.85589,12.0477,3.11601,-0.528186,4.47772,130.997,140.575,170.959,35.4893,0.855282,3,2.67351e-05
0,35.289,15.9657,46.7357,0.0955186,2.16171,2.31629,40.3601,191.132,218.03,46.4115,0.918485,3,2.67351e-05
0,16.6306,16.3622,32.6197,0.253393,-1.15976,-0.778222,62.6846,147.157,172.618,40.8567,0.301061,3,2.67351e-05
0,7.64931,1.96612,9.48026,-2.23157,1.82497,0.86849,27.4564,159.933,168.605,34.8147,0.417299,3,2.67351e-05
0,127.613,4.55654,128.108,-0.785256,-5.83103,-3.31687,31.5598,506.846,601.297,78.2859,1.47977,3,2.67351e-05
0,14.4464,4.40944,13.184,-3.09797,-0.224614,-2.59866,300.635,192.637,201.778,36.8015,2.01132,3,2.67351e-05
0,7.158,3.01302,9.74009,4.42352,-1.38239,5.06917,42.9176,148.291,226.081,34.8398,0.641699,3,2.67351e-05
0,12.4178,10.6306,17.0317,0.968982,-0.123766,1.62722,89.7416,141.175,154.496,37.7414,1.48407,3,2.67351e-05
0,7.43205,4.15601,4.92771,2.24587,3.99075,5.70377,22.473,134.382,144.867,35.0029,2.46651,3,2.67351e-05
0,78.3376,7.53506,85.2585,-2.63057,0.0277634,-1.71005,18.5808,285.424,310.47,59.6492,0.425175,3,2.67351e-05
0,9.40591,2.97362,7.70757,2.80189,1.4051,4.84939,93.9928,137.565,147.377,35.2899,2.31535,3,2.67351e-05
0,9.82575,0.0726091,9.89198,-3.05596,4.19037,-3.70907,20.7336,153.497,169.078,35.203,0.423677,3,2.67351e-05
0,23.3106,0.978713,22.5016,-1.42321,6.94893,3.42498,40.2786,293.21,456.025,38.8623,2.55578,3,2.67351e-05
0,5.35939,5.32201,9.54953,0.764273,2.45615,4.7457,314.579,142.184,149.35,34.8589,0.929061,3,2.67351e-05
0,4.05831,2.09617,4.6517,3.01863,-2.23431,3.34376,16.0881,148.543,167.831,34.0607,1.52526,3,2.67351e-05
0,12.5455,2.98667,14.2401,1.94392,-4.78913,-0.994229,41.9108,169.801,316.284,36.1579,1.06253,3,2.67351e-05
0,5.56042,2.82594,4.6079,0.242598,-5.49744,-5.77479,177.646,169.546,205.093,34.4176,2.16797,3,2.67351e-05
0,30.9191,28.8633,45.5341,0.0317656,-1.24719,-2.20537,77.8224,182.973,215.517,48.379,1.41085,3,2.67351e-05
0,15.1869,2.92393,17.1382,0.721023,-4.09726,-3.58481,57.1066,191.719,216.475,36.8664,0.909734,3,2.67351e-05
0,29.0357,13.9115,15.7496,2.33086,1.35457,3.14101,74.7132,171.69,186.959,42.5072,2.92253,3,2.67351e-05
0,4.57114,4.08151,2.56043,-4.51937,2.61693,-4.94486,46.5649,179.284,279.761,34.408,2.55122,3,2.67351e-05
0,32.6429,4.88161,28.2405,-0.732718,-4.78853,-1.58278,153.88,161.754,285.446,41.9517,2.72828,3,2.67351e-05
0,6.17811,1.65104,4.74991,4.55006,0.366295,4.49153,98.417,189.008,201.029,34.4123,2.68751,3,2.67351e-05
0,26.7078,6.17985,26.4622,5.02174,-2.38484,2.73871,50.6839,407.358,684.889,40.6388,1.72669,3,2.67351e-05
0,13.0562,6.62848,6.82618,-0.374815,4.52024,4.21043,522.635,160.71,239.595,36.7698,2.89394,3,2.67351e-05
0,15.6557,8.12352,23.2152,-2.85353,1.43993,-3.00078,110.549,160.221,229.637,38.1938,0.460605,3,2.67351e-05
0,9.81647,2.0586,8.15197,3.44649,1.7711,3.41598,96.3646,178.966,184.125,35.2798,2.57711,3,2.67351e-05
0,34.7466,3.66888,37.1905,-0.421874,-5.61301,-2.53617,25.5458,177.711,298.278,42.8327,0.880514,3,2.67351e-05
0,32.3968,25.8886,25.7148,-0.509934,1.41327,2.18872,151.868,182.257,220.093,46.6568,2.25369,3,2.67351e-05
0,11.9346,9.1085,14.5062,2.40433,-0.346409,1.53654,83.7141,170.423,184.565,37.2043,1.6397,3,2.67351e-05
0,17.6046,11.4836,7.45353,2.51243,0.103726,5.49473,43.6606,143.265,209.408,38.944,2.84134,3,2.67351e-05
0,6.10059,4.83058,9.55105,-3.96597,-1.01582,-4.56164,53.7406,146.13,159.59,34.9124,1.02349,3,2.67351e-05
0,42.3857,16.8152,58.8636,0.0421585,0.244457,1.90591,31.4603,200.57,221.907,49.5566,0.23693,3,2.67351e-05
0,5.84471,3.69939,2.40305,-2.44217,0.710502,4.06408,13.0532,173.561,179.679,34.584,2.90822,3,2.67351e-05
0,30.9173,3.44337,34.2641,-3.32388,1.29729,-3.10615,26.8614,192.423,245.239,41.6489,0.250189,3,2.67351e-05
0,16.546,16.3095,18.8062,-2.96756,-3.5416,-4.59325,108.91,143.079,165.758,40.1288,1.92283,3,2.67351e-05
0,52.0146,26.9936,77.8931,1.28035,-0.82454,-0.361249,30.1296,242.776,286.089,56.7196,0.354859,3,2.67351e-05
0,3.83854,1.80174,5.63452,-3.10735,-1.88459,-3.89323,95.7445,141.336,146.279,34.0061,0.0968976,3,2.67351e-05
0,13.5095,4.81701,10.3833,2.52899,-2.75108,-2.8082,13.7618,237.266,272.669,36.5855,2.42216,3,2.67351e-05
0,9.88645,4.7751,6.33007,0.736459,-5.46481,-2.43479,113.914,140.871,387.994,35.6681,2.59119,3,2.67351e-05
0,49.9401,11.4079,47.2154,-1.29006,1.42146,-1.18149,155.943,194.932,240.303,49.0156,1.92468,3,2.67351e-05
0,29.3381,18.5311,40.5658,-1.548,2.67613,0.629617,95.5858,201.968,328.208,45.0499,1.15273,3,2.67351e-05
0,13.1864,7.59337,13.3259,2.34567,-2.0922,4.3731,191.833,139.597,307.301,37.1338,1.84363,3,2.67351e-05
0,51.339,19.3751,54.6941,3.06478,1.62538,1.93955,92.8624,266.457,287.243,51.9735,1.58067,3,2.67351e-05
0,16.1072,9.73237,22.681,-3.00482,4.11503,1.00351,68.7087,259.492,568.212,38.6357,1.03425,3,2.67351e-05
0,11.6792,3.41669,12.6033,-1.51527,-2.56067,-2.94842,440.148,140.252,150.011,35.9732,1.4355,3,2.67351e-05
0,70.2015,1.97653,71.7359,-1.08129,4.31969,1.55629,14.2024,325.038,380.362,54.8652,0.690803,3,2.67351e-05
0,6.21938,2.59545,7.77789,-1.78579,-4.85692,-4.75681,175.004,133.567,155.447,34.5574,1.08484,3,2.67351e-05
0,18.1464,3.70306,14.6171,-1.90541,1.62134,-3.50655,23.6488,146.281,184.779,37.6142,2.86666,3,2.67351e-05
0,45.967,44.5778,15.2593,3.2268,0.257353,4.74966,50.8932,172.149,368.656,54.2337,2.8043,3,2.67351e-05
0,196.85,5.22026,201.992,0.806093,-4.1917,-1.17751,210.235,633.144,762.924,110.347,0.176101,3,2.67351e-05
0,14.8396,2.40793,17.1767,-3.54602,-1.15709,-3.40559,387.615,177.234,186.193,36.7198,0.261916,3,2.67351e-05
0,57.1555,2.59696,56.3284,1.24068,-1.39277,2.21108,37.4463,194.809,216.934,49.9273,1.91654,3,2.67351e-05
0,33.2224,3.23249,36.0945,3.94345,-1.39371,1.9038,50.7295,341.773,381.984,42.3123,0.498561,3,2.67351e-05
0,63.8726,6.19577,68.611,-0.388571,3.30235,-1.62376,156.679,214.875,356.953,53.5833,0.730786,3,2.67351e-05
0,15.0006,5.00649,10.1215,-2.11465,3.63747,-3.11851,123.965,152.991,318.129,36.9697,2.95666,3,2.67351e-05
0,12.8508,8.833,6.70422,1.06628,-1.62382,-3.61934,154.535,165.684,179.889,37.193,2.63237,3,2.67351e-05
0,21.3115,10.6569,29.3772,-1.03611,1.08022,1.54075,44.2994,173.547,189.018,40.4508,0.86315,3,2.67351e-05
0,16.9001,0.9458,17.8202,-0.938963,-2.5455,0.894501,41.3554,152.89,160.377,37.1125,0.240318,3,2.67351e-05
0,1.33252,1.25649,2.52243,4.12783,-3.77283,-4.70531,13.2898,206.768,223.852,33.6361,0.454765,3,2.67351e-05
0,3.00378,1.46685,4.3419,-4.8981,4.58766,-4.99213,67.8491,158.819,423.081,33.8404,0.51303,3,2.67351e-05
0,27.6943,20.883,47.6019,2.12676,-1.39749,1.81147,241.105,178.139,284.838,45.8017,0.405535,3,2.67351e-05
0,53.8777,13.6479,53.9817,-1.94096,0.908727,-1.49144,136.679,217.783,266.795,51.1565,1.69011,3,2.67351e-05
0,35.9838,4.32847,34.2626,2.1862,4.5438,3.94695,114.766,168.633,184.957,43.0466,2.03564,3,2.67351e-05
0,21.9179,3.43169,22.0831,1.62535,-0.931956,3.32677,43.4168,149.289,174.066,38.7625,1.60078,3,2.67351e-05
0,20.1995,6.29801,20.4793,3.21994,-1.01017,4.2119,35.0722,153.095,241.561,38.7915,1.68219,3,2.67351e-05
0,25.7413,6.31224,31.5387,-1.12491,4.12445,-2.36367,96.5988,154.952,449.564,40.7155,0.452737,3,2.67351e-05
0,14.5522,8.36505,18.5597,-2.7857,2.1999,-1.61395,175.479,193.349,262.831,37.7908,1.31023,3,2.67351e-05
0,20.3731,12.4461,28.8733,-2.00474,3.50935,3.42452,133.64,391.962,474.252,40.6087,1.02397,3,2.67351e-05
0,49.1069,4.28982,48.937,0.432676,1.4096,2.19595,250.538,196.15,202.483,47.4583,1.65411,3,2.67351e-05
0,17.3046,4.49122,21.2261,0.288848,-3.33659,-2.76624,28.8891,160.974,185.649,37.7761,0.569202,3,2.67351e-05
0,58.3958,2.51078,60.8908,-3.08807,-4.71356,-2.91321,53.9379,218.207,231.085,50.7101,0.114763,3,2.67351e-05
0,15.568,1.29291,14.6558,-2.44206,1.68928,-3.55134,25.0045,148.83,169.937,36.7108,2.3839,3,2.67351e-05
0,23.3204,4.60218,24.6105,1.66327,-3.01942,-1.3915,41.5455,199.021,244.583,39.4146,1.38024,3,2.67351e-05
0,21.6487,6.78833,26.111,-0.950979,-3.4984,-3.68225,107.906,163.606,180.669,39.5037,0.966341,3,2.67351e-05
0,4.81184,4.04854,5.0488,-3.75252,2.958,-4.71193,42.9251,145.822,288.821,34.4644,1.93983,3,2.67351e-05
0,7.76223,6.0421,11.1214,1.94541,-2.04967,4.41122,126.936,134.545,254.915,35.5221,1.27963,3,2.67351e-05
0,19.3564,12.3066,10.1683,-1.83983,2.43163,1.23832,51.0529,183.629,258.451,39.6088,2.66225,3,2.67351e-05
0,11.3311,7.64072,9.32353,5.12509,-1.21465,4.30336,132.561,240.726,356.982,36.6194,2.18539,3,2.67351e-05
0,53.5063,11.5607,63.572,-2.68739,1.59838,-0.0502003,224.928,361.549,429.951,51.5934,0.565078,3,2.67351e-05
0,21.4556,9.09656,30.0626,-3.65595,-1.46895,-3.89722,210.306,164.301,183.483,40.1719,0.392429,3,2.67351e-05
0,16.2963,2.4861,13.8754,2.88021,-1.92456,2.60586,43.0911,186.31,211.332,36.9767,2.92998,3,2.67351e-05
0,11.3859,9.53385,6.38454,-0.481673,-2.48443,-4.71726,73.4784,147.97,161.777,37.0031,2.5464,3,2.67351e-05
0,83.6415,4.24881,79.3929,0.52097,-5.24331,-1.65546,33.7278,307.699,497.361,59.5239,3.1325,3,2.67351e-05
0,1.21069,0.354296,1.34976,-3.24093,6.66959,4.1656,337.8,145.839,234.42,33.5845,1.29869,3,2.67351e-05
0,30.4667,15.8894,15.3423,-0.5648,-3.13279,-2.23676,94.1731,155.945,241.425,43.3208,2.92373,3,2.67351e-05
0,19.729,11.3638,16.2358,-1.57475,-0.99699,-3.34972,86.3046,146.16,160.019,39.6389,2.17509,3,2.67351e-05
0,4.67071,1.06709,5.40895,0.519454,-5.57812,0.421021,29.8036,132.061,237.007,34.0903,0.886324,3,2.67351e-05
0,14.424,3.56572,13.0413,-0.0916468,-2.80679,-3.3997,52.2853,150.154,160.822,36.6541,2.08612,3,2.67351e-05
0,29.5878,17.3078,21.9234,0.31398,-4.24773,-2.80754,30.4236,184.386,364.243,43.6879,2.31578,3,2.67351e-05
0,5.29347,5.02236,8.53003,-2.66155,4.03624,-3.47347,224.012,140.081,365.105,34.7719,1.19496,3,2.67351e-05
0,10.7959,4.65837,6.27915,3.34878,-1.81633,4.34121,147.162,159.378,222.655,35.8544,2.95434,3,2.67351e-05
0,45.4827,4.94684,45.3857,-1.9463,4.17031,-1.86589,95.7151,196.505,499.147,46.3597,1.64483,3,2.67351e-05
0,13.012,8.0906,21.0386,0.792381,-2.94275,-2.83242,319.551,167.602,197.983,37.4624,0.160191,3,2.67351e-05
0,44.6786,5.03243,42.4544,2.53547,-3.40839,1.34692,65.905,251.5,428.91,45.9325,2.0798,3,2.67351e-05
0,8.41756,2.19907,9.6471,-1.53908,3.18701,3.64195,293.43,179.025,191.004,35.0088,1.08227,3,2.67351e-05
0,30.3517,7.78991,27.6681,-1.87029,3.71832,-0.531154,46.4444,200.854,387.435,41.9393,2.04609,3,2.67351e-05
0,23.9102,6.4013,30.1419,0.436799,2.72407,0.323408,252.033,154.074,192.726,40.1997,0.259571,3,2.67351e-05
0,46.2437,7.51217,40.008,2.82483,-1.21528,2.89972,36.3208,198.393,281.749,46.6287,2.597,3,2.67351e-05
0,20.5511,3.60371,21.207,-0.548137,0.769264,-3.6192,144.797,164.929,188.456,38.4173,1.47339,3,2.67351e-05
0,62.5705,2.78901,63.914,-2.0496,4.28029,-0.279226,20.4376,291.419,463.837,52.1231,1.08761,3,2.67351e-05
0,6.68787,1.42537,5.73456,-5.7687,5.03115,3.75712,312.821,808.52,1064.27,34.5055,2.38578,3,2.67351e-05
0,2.96831,2.55773,5.50569,-3.479,3.84494,5.13418,683.735,327.746,348.132,33.9562,0.172141,3,2.67351e-05
0,7.42898,5.07514,11.9838,2.16642,2.06808,4.23114,107.614,134.251,141.236,35.2842,0.589836,3,2.67351e-05
0,22.8767,7.38191,25.7822,-0.874867,-1.24726,0.154604,10.0852,158.96,172.193,39.9123,1.31063,3,2.67351e-05
0,5.62381,1.12377,5.77404,-3.11401,3.45691,-0.282355,19.3215,177.247,201.745,34.2755,1.53524,3,2.67351e-05
0,26.7494,22.2974,14.4537,-0.127092,3.06198,-1.30709,68.07,151.393,334.124,43.9336,2.57082,3,2.67351e-05
0,4.61673,1.00163,3.81777,-1.38373,6.05155,4.16275,125.42,146.911,228.567,34.0624,2.56279,3,2.67351e-05
0,9.07625,5.3376,11.0807,-1.77669,1.95404,-3.02273,91.2196,139.182,179.983,35.6724,1.44752,3,2.67351e-05
0,71.9262,13.1542,58.9594,1.10975,3.26874,2.10574,45.787,210.873,257.518,56.0519,2.98876,3,2.67351e-05
0,19.4565,10.0313,25.8275,3.20079,3.66834,3.82944,101.3,155.15,174.559,39.664,1.06866,3,2.67351e-05
0,5.56998,5.22126,5.15174,2.45232,-2.68436,-4.11902,18.1834,197.813,218.536,34.8157,2.14813,3,2.67351e-05
0,48.6364,4.40645,51.5567,-2.04204,2.52921,-0.0215814,71.167,267.936,316.857,47.6055,0.879793,3,2.67351e-05
0,11.6423,7.42832,15.8843,-4.63107,2.67758,-4.08409,143.644,189.401,518.923,36.8107,1.20673,3,2.67351e-05
0,15.5769,9.07139,9.03549,-2.47155,5.29407,2.09379,359.645,216.234,742.133,37.9311,2.60778,3,2.67351e-05
0,55.9482,6.41046,56.3935,-2.56413,-1.19552,-1.89569,577.67,238.397,247.474,50.2865,1.55834,3,2.67351e-05
0,51.0916,10.5565,51.4815,0.896619,-3.00682,-0.46258,46.6192,208.531,307.739,49.4975,1.63707,3,2.67351e-05
0,15.5983,3.22031,17.6266,-0.368939,0.897913,3.35753,164.031,170.107,176.768,37.0231,0.967284,3,2.67351e-05
0,5.73975,4.75038,10.1841,-4.71818,3.90855,-3.63408,15.7608,199.289,540.396,34.839,0.486508,3,2.67351e-05
0,30.6899,5.56219,31.6243,-1.34815,3.10853,1.4107,390.09,205.695,259.654,41.7933,1.49078,3,2.67351e-05
